,playerid,name,twit_url,twit_handle,insta_url,insta_handle,twit_id,twit_followers_count,twit_tweet_count,tweet_retweet_count,tweet_reply_count,tweet_like_count,tweet_quote_count,pos,age,tm,g,gs,mp,fg,fga,fgpct,threep,threepa,threeppct,twop,twopa,twoppct,efgpct,ft,fta,ftpct,orb,drb,trb,ast,stl,blk,tov,pf,pts,dist,pct_of_fga_by_distance_2p,pct_of_fga_by_distance_0to3,pct_of_fga_by_distance_3to10,pct_of_fga_by_distance_10to16,pct_of_fga_by_distance_16to3p,pct_of_fga_by_distance_3p,fgpct_by_distance_2p,fgpct_by_distance_0to3,fgpct_by_distance_3to10,fgpct_by_distance_10to16,fgpct_by_distance_16to3p,fgpct_by_distance_3p,pct_of_fg_astd_2p,pct_of_fg_astd_3p,dunks_pctfga,dunks_num,corner_3s_pct3pa,corner_3s_3ppct,heaves_att,heaves_num,salary_2021_22,br_name,br_url,twit_likes_per_post,inst_id,inst_followers,inst_follows,inst_posts,inst_likes_12,inst_comments_12,inst_likes_per_week,inst_comments_per_week
401,1630613,Duane Washington Jr.,https://twitter.com/dwizthekid4,dwizthekid4,https://www.instagram.com/dwizthekid,dwizthekid,1145718133535195141,4988,295,545,31,2143,8,PG,21.0,IND,24.0,7.0,505.0,86.0,224.0,0.384,40.0,115.0,0.348,46.0,109.0,0.422,0.473,21.0,26.0,0.808,2.0,47.0,49.0,49.0,11.0,1.0,25.0,30.0,233.0,16.5,0.487,0.196,0.152,0.071,0.067,0.513,0.422,0.614,0.206,0.375,0.4,0.348,0.587,0.925,0.013,2.0,0.296,0.441,1.0,0.0,462629,Duane Washington Jr.,https://www.basketball-reference.com/players/w/washidu02.html,7.264406779661017,188356892,37527,954,75,45123,683,3223.0714285714284,48.785714285714285
402,202362,Lance Stephenson,https://twitter.com/StephensonLance,StephensonLance,https://instagram.com/stephensonlance,stephensonlance,372618047,236332,3894,1374,431,21696,295,SG-SF,31.0,TOT,26.0,1.0,445.0,78.0,173.0,0.451,14.0,54.0,0.259,64.0,119.0,0.538,0.491,33.0,42.0,0.786,10.0,66.0,76.0,96.0,10.0,1.0,41.0,49.0,203.0,14.8,0.688,0.254,0.11,0.075,0.249,0.312,0.538,0.727,0.579,0.385,0.372,0.259,0.203,0.429,0.006,1.0,0.093,0.4,0.0,0.0,690095,Lance Stephenson,https://www.basketball-reference.com/players/s/stephla01.html,5.571648690292758,9617327,2040773,1897,32,1834086,12061,125868.64705882354,827.7156862745098
403,1627763,Malcolm Brogdon,https://twitter.com/MalcolmBrogdon7,MalcolmBrogdon7,https://instagram.com/malcolmbrogdon,malcolmbrogdon,1275824260091719682,14831,260,2170,114,7205,38,PG,29.0,IND,28.0,28.0,934.0,184.0,411.0,0.448,46.0,150.0,0.307,138.0,261.0,0.529,0.504,105.0,122.0,0.861,24.0,120.0,144.0,166.0,24.0,11.0,61.0,57.0,519.0,14.0,0.635,0.253,0.19,0.102,0.09,0.365,0.529,0.673,0.436,0.405,0.459,0.307,0.232,0.587,0.012,4.0,0.16,0.292,1.0,0.0,21700000,Malcolm Brogdon,https://www.basketball-reference.com/players/b/brogdma01.html,27.71153846153846,3527918786,138794,308,161,21849,422,1296.1271186440677,25.033898305084744
404,203200,Justin Holiday,https://twitter.com/JustHolla7,JustHolla7,https://instagram.com/justholla7,justholla7,1318989560,30000,5699,107,5,70,0,SF-SG,32.0,TOT,50.0,41.0,1446.0,192.0,469.0,0.409,127.0,342.0,0.371,65.0,127.0,0.512,0.545,36.0,43.0,0.837,19.0,118.0,137.0,94.0,38.0,19.0,54.0,107.0,547.0,20.9,0.271,0.102,0.041,0.049,0.079,0.729,0.512,0.667,0.368,0.478,0.405,0.371,0.831,0.969,0.019,7.0,0.292,0.39,1.0,0.0,6006420,Justin Holiday,https://www.basketball-reference.com/players/h/holidju01.html,0.012282856641516,340624722,179791,1280,547,20809,800,8568.411764705883,329.4117647058824
405,204456,T.J. McConnell,https://twitter.com/TJMcConnell,TJMcConnell,https://instagram.com/tjmcconnell,tjmcconnell,1947772669,54438,906,0,0,0,0,PG,29.0,IND,24.0,6.0,581.0,91.0,181.0,0.503,7.0,25.0,0.28,84.0,156.0,0.538,0.522,12.0,15.0,0.8,19.0,61.0,80.0,115.0,25.0,9.0,28.0,43.0,201.0,9.7,0.862,0.287,0.343,0.166,0.066,0.138,0.538,0.577,0.581,0.467,0.333,0.28,0.262,1.0,0.0,0.0,0.28,0.286,2.0,0.0,7500000,T.J. McConnell,https://www.basketball-reference.com/players//m/mccontj01.html,0.0,483818249,129342,1205,76,14641,178,891.1913043478262,10.834782608695653
406,1627734,Domantas Sabonis,https://twitter.com/Dsabonis11,Dsabonis11,https://instagram.com/dsabonis11,dsabonis11,364013199,48738,558,0,0,0,0,C-PF,25.0,TOT,48.0,47.0,1665.0,341.0,590.0,0.578,35.0,109.0,0.321,306.0,481.0,0.636,0.608,193.0,261.0,0.739,160.0,421.0,581.0,241.0,47.0,22.0,147.0,150.0,910.0,7.8,0.815,0.512,0.229,0.042,0.032,0.185,0.636,0.748,0.496,0.32,0.263,0.321,0.618,1.0,0.085,45.0,0.147,0.25,0.0,0.0,18500000,Domantas Sabonis,https://www.basketball-reference.com/players/s/sabondo01.html,0.0,195896262,262652,438,333,67839,1581,4566.086538461538,106.41346153846152
407,1629052,Oshae Brissett,https://twitter.com/Obrissy,Obrissy,https://instagram.com/obrissy,obrissy,327603737,13323,20506,733593,117,3890,13,SF,23.0,IND,43.0,1.0,822.0,96.0,238.0,0.403,36.0,108.0,0.333,60.0,130.0,0.462,0.479,48.0,73.0,0.658,56.0,132.0,188.0,31.0,25.0,13.0,31.0,60.0,276.0,13.3,0.546,0.336,0.172,0.034,0.004,0.454,0.462,0.588,0.293,0.125,0.0,0.333,0.633,0.972,0.067,14.0,0.37,0.375,2.0,0.0,1701593,Oshae Brissett,https://www.basketball-reference.com/players/b/brissos01.html,0.1897005754413342,274376609,46125,377,43,29640,230,1758.3050847457628,13.64406779661017
408,1628470,Torrey Craig,https://twitter.com/TCraig_23,TCraig_23,https://instagram.com/tcraig3_,tcraig3_,213455037,12145,32871,0,0,0,0,SF,31.0,IND,51.0,14.0,1034.0,128.0,281.0,0.456,46.0,138.0,0.333,82.0,143.0,0.573,0.537,27.0,35.0,0.771,59.0,136.0,195.0,58.0,24.0,19.0,39.0,95.0,329.0,15.2,0.509,0.26,0.135,0.057,0.057,0.491,0.573,0.712,0.5,0.375,0.313,0.333,0.561,0.978,0.036,10.0,0.442,0.443,1.0,0.0,4878049,Torrey Craig,https://www.basketball-reference.com/players/c/craigto01.html,0.0,9654615,93054,686,116,68403,1540,6061.025316455696,136.45569620253164
409,1627747,Caris LeVert,https://twitter.com/CarisLeVert,CarisLeVert,https://instagram.com/carislevert,carislevert,2623831606,55054,477,0,0,0,0,SG,27.0,TOT,40.0,39.0,1242.0,282.0,633.0,0.445,62.0,192.0,0.323,220.0,441.0,0.499,0.494,113.0,148.0,0.764,30.0,121.0,151.0,175.0,36.0,18.0,75.0,93.0,739.0,13.0,0.697,0.194,0.261,0.21,0.032,0.303,0.499,0.65,0.455,0.421,0.45,0.323,0.295,0.581,0.024,15.0,0.135,0.346,0.0,0.0,17500000,Caris LeVert,https://www.basketball-reference.com/players/l/leverca01.html,0.0,35916888,255784,1011,52,155564,2400,10082.851851851852,155.55555555555554
410,1630543,Isaiah Jackson,https://twitter.com/IJackson22,IJackson22,https://instagram.com/isaiahjackson22,isaiahjackson22,856614037735559168,15244,732,608,55,3148,4,PF,20.0,IND,19.0,2.0,181.0,40.0,76.0,0.526,3.0,7.0,0.429,37.0,69.0,0.536,0.546,21.0,31.0,0.677,23.0,31.0,54.0,7.0,8.0,15.0,10.0,35.0,104.0,5.2,0.908,0.566,0.263,0.053,0.026,0.092,0.536,0.628,0.45,0.0,0.5,0.429,0.676,1.0,0.211,13.0,0.0,0.0,0.0,0.0,2451240,Isaiah Jackson,https://www.basketball-reference.com/players/j/jacksis01.html,4.300546448087432,2912664654,116758,266,39,36816,444,2408.5233644859813,29.04672897196261
411,203087,Jeremy Lamb,https://twitter.com/jlamb,jlamb,https://instagram.com/jeremylamb1,jeremylamb1,303465692,47299,3318,0,0,0,0,SF-SG,29.0,TOT,40.0,0.0,644.0,89.0,239.0,0.372,42.0,125.0,0.336,47.0,114.0,0.412,0.46,70.0,83.0,0.843,15.0,85.0,100.0,56.0,23.0,16.0,25.0,45.0,290.0,18.2,0.477,0.079,0.184,0.151,0.063,0.523,0.412,0.474,0.409,0.389,0.4,0.336,0.319,0.881,0.0,0.0,0.2,0.32,4.0,0.0,10500000,Jeremy Lamb,https://www.basketball-reference.com/players/l/lambje01.html,0.0,0,0,0,0,0,0,0.0,0.0
412,1626208,Keifer Sykes,https://twitter.com/ksykesyb,ksykesyb,https://instagram.com/ksykesyb28,ksykesyb28,287512655,7973,19527,28196,48,2034,22,PG,28.0,IND,18.0,10.0,353.0,44.0,120.0,0.367,17.0,56.0,0.304,27.0,64.0,0.422,0.438,12.0,14.0,0.857,6.0,29.0,35.0,38.0,7.0,3.0,24.0,36.0,117.0,16.8,0.533,0.183,0.092,0.108,0.15,0.467,0.422,0.636,0.364,0.154,0.389,0.304,0.37,0.882,0.017,2.0,0.321,0.389,0.0,0.0,558345,Keifer Sykes,https://www.basketball-reference.com/players/s/sykeske01.html,0.1041634659701951,27724942,37753,1445,165,20764,999,1772.536585365854,85.28048780487805
413,1630678,Terry Taylor,https://twitter.com/TerryTaylor21,TerryTaylor21,https://instagram.com/tt.21,tt.21,1016386681040199680,1587,6566,170859,73,2175,25,SG,22.0,IND,10.0,1.0,166.0,37.0,67.0,0.552,4.0,7.0,0.571,33.0,60.0,0.55,0.582,8.0,10.0,0.8,35.0,31.0,66.0,16.0,1.0,2.0,4.0,18.0,86.0,5.0,0.896,0.582,0.284,0.015,0.015,0.104,0.55,0.641,0.368,1.0,0.0,0.571,0.667,0.75,0.045,3.0,0.429,0.667,0.0,0.0,342984,Terry Taylor,https://www.basketball-reference.com/players/t/taylote01.html,0.3312519037465732,220002472,5813,521,10,0,0,0.0,0.0
414,1626167,Myles Turner,https://twitter.com/Original_Turner,Original_Turner,https://instagram.com/turner_myles,turner_myles,560820176,114888,12117,63080,2821,83317,1820,C,25.0,IND,42.0,42.0,1235.0,200.0,393.0,0.509,61.0,183.0,0.333,139.0,210.0,0.662,0.587,79.0,105.0,0.752,65.0,232.0,297.0,44.0,28.0,118.0,54.0,119.0,540.0,14.8,0.534,0.242,0.216,0.048,0.028,0.466,0.662,0.789,0.565,0.526,0.545,0.333,0.683,1.0,0.061,22.0,0.186,0.324,0.0,0.0,18000000,Myles Turner,https://www.basketball-reference.com/players/t/turnemy01.html,6.876041924568788,49119844,234062,951,59,66315,1146,8596.388888888889,148.55555555555554
415,1629048,Goga Bitadze,https://twitter.com/GogaBiitadze,GogaBiitadze,https://instagram.com/gogabitadaze,gogabitadaze,1151444386590470144,958,586,360,0,5,0,C,22.0,IND,32.0,5.0,359.0,58.0,131.0,0.443,8.0,45.0,0.178,50.0,86.0,0.581,0.473,29.0,46.0,0.63,44.0,47.0,91.0,19.0,12.0,21.0,25.0,55.0,153.0,11.0,0.656,0.435,0.183,0.023,0.015,0.344,0.581,0.754,0.208,0.667,0.0,0.178,0.58,1.0,0.122,14.0,0.111,0.2,0.0,0.0,3098400,Goga Bitadze,https://www.basketball-reference.com/players/b/bitadgo01.html,0.0085324232081911,1926027762,46861,434,9,9954,22,676.4854368932039,1.4951456310679612
416,1630169,Tyrese Haliburton,https://twitter.com/TyHaliburton22,TyHaliburton22,https://instagram.com/tyresehaliburton,tyresehaliburton,1100946718693224448,71222,692,19534,3478,210007,1743,SG,21.0,SAC,51.0,51.0,1757.0,268.0,586.0,0.457,104.0,252.0,0.413,164.0,334.0,0.491,0.546,87.0,104.0,0.837,39.0,160.0,199.0,379.0,86.0,34.0,115.0,71.0,727.0,16.8,0.57,0.118,0.183,0.164,0.106,0.43,0.491,0.739,0.355,0.458,0.5,0.413,0.238,0.587,0.02,12.0,0.147,0.486,3.0,0.0,4023600,Tyrese Haliburton,https://www.basketball-reference.com/players/h/halibty01.html,303.478323699422,201514400,183855,781,111,144416,1917,9026.0,119.8125
417,1629056,Terence Davis,https://twitter.com/TerenceDavisJr,TerenceDavisJr,https://instagram.com/terencedavisjr,terencedavisjr,344798709,17042,7461,5584,59,2488,12,SG,24.0,SAC,30.0,11.0,536.0,113.0,267.0,0.423,49.0,149.0,0.329,64.0,118.0,0.542,0.515,36.0,44.0,0.818,11.0,83.0,94.0,40.0,25.0,11.0,33.0,70.0,311.0,16.3,0.442,0.221,0.157,0.034,0.03,0.558,0.542,0.712,0.357,0.333,0.5,0.329,0.563,0.796,0.037,7.0,0.208,0.355,1.0,0.0,4000000,Terence Davis,https://www.basketball-reference.com/players/d/daviste02.html,0.333467363624179,245468408,66438,719,45,22855,496,1904.5833333333333,41.333333333333336
418,1628368,De'Aaron Fox,https://twitter.com/swipathefox,swipathefox,https://instagram.com/swipathefox,swipathefox,4890418741,287248,861,4199,976,28494,510,PG,24.0,SAC,45.0,45.0,1540.0,359.0,780.0,0.46,45.0,167.0,0.269,314.0,613.0,0.512,0.489,197.0,263.0,0.749,21.0,156.0,177.0,231.0,53.0,19.0,125.0,128.0,960.0,12.1,0.786,0.197,0.271,0.208,0.11,0.214,0.512,0.714,0.441,0.444,0.453,0.269,0.21,0.578,0.01,8.0,0.126,0.19,0.0,0.0,28103500,De'Aaron Fox,https://www.basketball-reference.com/players/f/foxde01.html,33.09407665505226,304294627,1361115,260,211,141205,1250,10190.051546391753,90.20618556701032
419,1629002,Chimezie Metu,https://twitter.com/Chimezie_Metu,Chimezie_Metu,https://instagram.com/mezie,mezie,288535111,10527,11785,26985,298,16936,189,C,24.0,SAC,39.0,20.0,876.0,136.0,314.0,0.433,36.0,133.0,0.271,100.0,181.0,0.552,0.49,41.0,56.0,0.732,25.0,207.0,232.0,44.0,35.0,23.0,38.0,57.0,349.0,13.9,0.576,0.232,0.229,0.08,0.035,0.424,0.552,0.699,0.528,0.28,0.364,0.271,0.77,0.972,0.188,49.0,0.316,0.262,0.0,0.0,1762796,Chimezie Metu,https://www.basketball-reference.com/players/m/metuch01.html,1.4370810352142551,944778562,34546,576,21,0,0,0.0,0.0
420,203090,Maurice Harkless,https://twitter.com/moe_harkless,moe_harkless,https://instagram.com/moe_harkless,moe_harkless,64307053,51780,458,3747,449,5519,45,SF,28.0,SAC,38.0,19.0,737.0,72.0,162.0,0.444,27.0,91.0,0.297,45.0,71.0,0.634,0.528,15.0,21.0,0.714,12.0,81.0,93.0,22.0,24.0,22.0,27.0,64.0,186.0,15.2,0.438,0.253,0.16,0.006,0.019,0.562,0.634,0.683,0.615,0.0,0.333,0.297,0.756,1.0,0.117,15.0,0.604,0.345,0.0,0.0,4347600,Maurice Harkless,https://www.basketball-reference.com/players/h/harklma01.html,12.050218340611352,6756808,95046,1079,47,3436,146,353.7058823529412,15.029411764705884
421,202684,Tristan Thompson,https://twitter.com/RealTristan13,RealTristan13,https://instagram.com/realtristan13,realtristan13,66816759,661333,6133,0,0,0,0,PF,30.0,SAC,30.0,3.0,455.0,76.0,151.0,0.503,1.0,1.0,1.0,75.0,150.0,0.5,0.507,32.0,60.0,0.533,72.0,89.0,161.0,18.0,11.0,12.0,29.0,52.0,185.0,3.9,0.993,0.497,0.47,0.026,0.0,0.007,0.5,0.56,0.423,0.75,0.0,1.0,0.64,1.0,0.172,18.0,0.0,0.0,0.0,0.0,9720900,Tristan Thompson,https://www.basketball-reference.com/players/t/thomptr01.html,0.0,18964107,3595472,417,652,868951,23468,51988.52136752137,1404.068376068376
422,1630558,Davion Mitchell,https://twitter.com/hoopculture13,hoopculture13,https://instagram.com/daaay____,daaay____,2202306567,20386,6147,281,297,3170,586,PG,23.0,SAC,51.0,8.0,1330.0,218.0,534.0,0.408,70.0,219.0,0.32,148.0,315.0,0.47,0.474,24.0,43.0,0.558,28.0,90.0,118.0,178.0,36.0,16.0,59.0,98.0,530.0,16.1,0.59,0.169,0.155,0.122,0.144,0.41,0.47,0.678,0.434,0.338,0.377,0.32,0.216,0.629,0.002,1.0,0.096,0.333,3.0,0.0,4603200,Davion Mitchell,https://www.basketball-reference.com/players/m/mitchda01.html,0.5156987148202375,145348578,180348,3668,28,100030,883,6668.666666666667,58.86666666666667
423,1630218,Robert Woodard II,https://twitter.com/Raw2512,Raw2512,https://instagram.com/r__a__wii,r__a__wii,2885590794,7140,2343,661,0,11,0,SF,22.0,SAC,12.0,0.0,42.0,2.0,16.0,0.125,1.0,4.0,0.25,1.0,12.0,0.083,0.156,2.0,2.0,1.0,5.0,6.0,11.0,3.0,1.0,1.0,1.0,3.0,7.0,12.7,0.75,0.188,0.25,0.125,0.188,0.25,0.083,0.333,0.0,0.0,0.0,0.25,1.0,1.0,0.063,1.0,0.25,0.0,0.0,0.0,1517981,Robert Woodard II,https://www.basketball-reference.com/players/w/woodaro01.html,0.0046948356807511,444491134,13287,2223,54,3456,111,212.21052631578948,6.815789473684211
424,1630186,Jahmi'us Ramsey,https://twitter.com/newanimprovedJR,newanimprovedJR,https://instagram.com/jramsey.3,jramsey.3,699844978286006272,10548,3352,1007,17,3421,3,SG,20.0,SAC,19.0,0.0,134.0,24.0,58.0,0.414,5.0,18.0,0.278,19.0,40.0,0.475,0.457,7.0,14.0,0.5,4.0,9.0,13.0,7.0,1.0,1.0,5.0,10.0,60.0,12.4,0.69,0.31,0.224,0.069,0.086,0.31,0.475,0.667,0.231,0.25,0.6,0.278,0.579,0.8,0.034,2.0,0.167,0.333,0.0,0.0,1517981,Jahmi'us Ramsey,https://www.basketball-reference.com/players/r/ramseja01.html,1.0205847255369929,1804485633,65690,395,111,15084,127,1272.1445783132529,10.710843373493976
425,1626158,Richaun Holmes,https://twitter.com/Rich_Holmes22,Rich_Holmes22,https://instagram.com/rich_holmes22,rich_holmes22,151284668,35644,29897,5396,487,41668,264,C,28.0,SAC,38.0,37.0,963.0,186.0,272.0,0.684,2.0,5.0,0.4,184.0,267.0,0.689,0.688,65.0,85.0,0.765,85.0,209.0,294.0,46.0,16.0,37.0,50.0,115.0,439.0,5.5,0.982,0.515,0.257,0.199,0.011,0.018,0.689,0.8,0.543,0.593,0.667,0.4,0.75,1.0,0.239,61.0,0.0,0.0,0.0,0.0,10384500,Richaun Holmes,https://www.basketball-reference.com/players/h/holmeri01.html,1.393718433287621,1803864620,68045,306,261,37085,819,2199.957627118644,48.58474576271186
426,1629663,Louis King,https://twitter.com/LouisKing,LouisKing,https://instagram.com/louking,louking,775122046007336960,5928,601,0,0,0,0,SF,22.0,SAC,10.0,0.0,104.0,15.0,47.0,0.319,8.0,27.0,0.296,7.0,20.0,0.35,0.404,7.0,10.0,0.7,0.0,12.0,12.0,9.0,2.0,1.0,0.0,14.0,45.0,20.1,0.426,0.021,0.128,0.085,0.191,0.574,0.35,1.0,0.333,0.25,0.333,0.296,0.429,0.75,0.0,0.0,0.296,0.375,0.0,0.0,462629,Louis King,https://www.basketball-reference.com/players/k/kinglo02.html,0.0,585051078,50811,488,24,11529,304,1120.875,29.55555555555556
427,1627741,Buddy Hield,https://twitter.com/buddyhield,buddyhield,https://instagram.com/buddylove242,buddylove242,174520063,137464,9305,22284,1013,76674,249,SG,29.0,SAC,55.0,6.0,1574.0,265.0,693.0,0.382,182.0,495.0,0.368,83.0,198.0,0.419,0.514,80.0,92.0,0.87,43.0,178.0,221.0,105.0,48.0,15.0,90.0,113.0,792.0,20.8,0.286,0.114,0.063,0.052,0.056,0.714,0.419,0.582,0.205,0.306,0.436,0.368,0.482,0.841,0.006,4.0,0.131,0.431,2.0,1.0,23073234,Buddy Hield,https://www.basketball-reference.com/players/h/hieldbu01.html,8.240085975282106,199903956,548210,1300,452,52207,997,3071.0,58.64705882352941
428,203458,Alex Len,https://twitter.com/alexlen,alexlen,https://instagram.com/alexlen_25,alexlen_25,1538825629,16723,371,75,0,1,0,C,28.0,SAC,33.0,9.0,557.0,82.0,155.0,0.529,6.0,19.0,0.316,76.0,136.0,0.559,0.548,36.0,56.0,0.643,48.0,105.0,153.0,41.0,12.0,25.0,41.0,89.0,206.0,7.0,0.877,0.419,0.335,0.116,0.006,0.123,0.559,0.738,0.404,0.389,0.0,0.316,0.763,1.0,0.168,23.0,0.316,0.333,0.0,0.0,3732000,Alex Len,https://www.basketball-reference.com/players/l/lenal01.html,0.0026954177897574,300139600,50958,1826,194,7134,59,449.8918918918919,3.720720720720721
429,1627745,Damian Jones,https://twitter.com/dameology,dameology,https://instagram.com/dameology,dameology,1684946220,24376,1323,4055,2,21,0,C,26.0,SAC,37.0,5.0,564.0,90.0,141.0,0.638,5.0,14.0,0.357,85.0,127.0,0.669,0.656,48.0,66.0,0.727,52.0,94.0,146.0,42.0,11.0,23.0,37.0,76.0,233.0,7.3,0.901,0.511,0.234,0.05,0.106,0.099,0.669,0.861,0.303,0.429,0.667,0.357,0.8,1.0,0.291,34.0,0.214,0.333,1.0,0.0,1977011,Damian Jones,https://www.basketball-reference.com/players/j/jonesda03.html,0.0158730158730158,2301148789,78398,893,34,0,0,0.0,0.0
430,1628963,Marvin Bagley III,https://twitter.com/MB3FIVE,MB3FIVE,https://instagram.com/mb3five,mb3five,2797019768,93195,1957,0,8,24,1,PF,22.0,SAC,30.0,17.0,656.0,114.0,246.0,0.463,15.0,62.0,0.242,99.0,184.0,0.538,0.494,35.0,47.0,0.745,67.0,148.0,215.0,17.0,9.0,11.0,21.0,50.0,278.0,10.0,0.748,0.289,0.35,0.098,0.012,0.252,0.538,0.718,0.442,0.375,0.333,0.242,0.596,0.867,0.089,18.0,0.613,0.237,1.0,0.0,11312114,Marvin Bagley III,https://www.basketball-reference.com/players/b/baglema01.html,0.0122636688809402,216269003,1082029,255,29,222183,1100,27285.63157894737,135.08771929824562
431,203084,Harrison Barnes,https://twitter.com/hbarnes,hbarnes,https://instagram.com/hbarnes,hbarnes,555393138,592951,5083,33773,419,23852,65,PF,29.0,SAC,52.0,52.0,1755.0,271.0,586.0,0.462,106.0,257.0,0.412,165.0,329.0,0.502,0.553,242.0,292.0,0.829,57.0,262.0,319.0,131.0,37.0,9.0,82.0,65.0,890.0,13.6,0.561,0.225,0.294,0.036,0.007,0.439,0.502,0.652,0.395,0.429,0.5,0.412,0.545,0.943,0.031,15.0,0.335,0.512,0.0,0.0,20284091,Harrison Barnes,https://www.basketball-reference.com/players/b/barneha02.html,4.692504426519772,26771129,1019213,1217,916,54396,686,3340.105263157895,42.12280701754386
432,1629674,Neemias Queta,https://twitter.com/nemi1599,nemi1599,https://instagram.com/neemy23,neemy23,782491815689785344,33699,12432,1269,38,2157,76,C,22.0,SAC,10.0,0.0,56.0,9.0,23.0,0.391,0.0,0.0,,9.0,23.0,0.391,0.391,3.0,5.0,0.6,11.0,8.0,19.0,4.0,1.0,4.0,4.0,11.0,21.0,5.2,1.0,0.522,0.304,0.087,0.087,0.0,0.391,0.333,0.714,0.0,0.0,0.0,0.556,0.0,0.13,2.0,0.0,0.0,0.0,0.0,462629,Neemias Queta,https://www.basketball-reference.com/players/q/quetane01.html,0.173503861003861,2149397920,135327,2594,40,18958,160,1115.1764705882354,9.411764705882351
433,1628983,Shai Gilgeous-Alexander,https://twitter.com/shaiglalex,shaiglalex,https://instagram.com/shai,shai,2873604528,119941,1156,561,0,0,0,PG,23.0,OKC,43.0,43.0,1487.0,334.0,788.0,0.424,67.0,241.0,0.278,267.0,547.0,0.488,0.466,241.0,297.0,0.811,30.0,173.0,203.0,236.0,49.0,34.0,103.0,100.0,976.0,12.4,0.694,0.241,0.292,0.121,0.041,0.306,0.488,0.642,0.4,0.4,0.469,0.278,0.131,0.284,0.024,18.0,0.071,0.353,0.0,0.0,5495532,Shai Gilgeous-Alexander,https://www.basketball-reference.com/players/g/gilgesh01.html,0.0,1345256010,1109577,695,353,1467787,6927,107026.13541666669,505.09375
434,1630581,Josh Giddey,https://twitter.com/joshgiddey,joshgiddey,https://instagram.com/joshgiddey,joshgiddey,1150612989399093248,50511,97,8563,1977,180449,1030,SG,19.0,OKC,49.0,49.0,1535.0,249.0,598.0,0.416,50.0,198.0,0.253,199.0,400.0,0.498,0.458,46.0,66.0,0.697,87.0,285.0,372.0,302.0,47.0,19.0,150.0,82.0,594.0,12.9,0.669,0.189,0.334,0.092,0.054,0.331,0.498,0.655,0.445,0.455,0.344,0.253,0.296,0.84,0.007,2.0,0.217,0.326,0.0,0.0,5988000,Josh Giddey,https://www.basketball-reference.com/players/g/giddejo01.html,1860.298969072165,736148210,308963,213,26,570855,5560,35678.4375,347.5
435,1629652,Luguentz Dort,https://twitter.com/luthebeast,luthebeast,https://instagram.com/luthebeast,luthebeast,2949958191,33005,1380,2161,38,3538,21,SF,22.0,OKC,49.0,49.0,1601.0,279.0,690.0,0.404,124.0,374.0,0.332,155.0,316.0,0.491,0.494,149.0,175.0,0.851,38.0,168.0,206.0,86.0,45.0,18.0,86.0,143.0,831.0,16.5,0.458,0.191,0.204,0.029,0.033,0.542,0.491,0.614,0.433,0.25,0.348,0.332,0.477,0.871,0.039,24.0,0.15,0.429,1.0,0.0,1782621,Luguentz Dort,https://www.basketball-reference.com/players/d/dortlu01.html,2.563768115942029,269763747,175659,917,152,186459,1661,11349.678260869568,101.10434782608696
436,1629647,Darius Bazley,https://twitter.com/BazleyDarius,BazleyDarius,https://instagram.com/dariusbazley,dariusbazley,3011471122,21892,1527,265126,324,17896,116,PF,21.0,OKC,49.0,33.0,1309.0,170.0,424.0,0.401,50.0,171.0,0.292,120.0,253.0,0.474,0.46,76.0,111.0,0.685,56.0,258.0,314.0,58.0,39.0,55.0,67.0,47.0,466.0,12.5,0.597,0.307,0.259,0.012,0.019,0.403,0.474,0.554,0.4,0.6,0.125,0.292,0.625,0.96,0.153,51.0,0.263,0.356,1.0,0.0,2513040,Darius Bazley,https://www.basketball-reference.com/players/b/bazleda01.html,11.71971185330714,6075993445,114150,999,80,41804,204,3251.422222222222,15.866666666666664
437,1628778,Paul Watson,https://twitter.com/_PWJiii,_PWJiii,https://instagram.com/pwat3,pwat3,900192978,4568,7811,7736,15,158,0,SF,27.0,OKC,9.0,3.0,156.0,12.0,35.0,0.343,6.0,26.0,0.231,6.0,9.0,0.667,0.429,1.0,2.0,0.5,3.0,24.0,27.0,8.0,3.0,3.0,4.0,10.0,31.0,19.7,0.257,0.114,0.114,0.029,0.0,0.743,0.667,0.75,0.5,1.0,0.0,0.231,0.5,1.0,0.029,0.0,0.423,0.273,0.0,0.0,462629,Paul Watson,https://www.basketball-reference.com/players/w/watsopa01.html,0.0202278837536807,0,0,0,0,0,0,0.0,0.0
438,1630177,Theo Maledon,,,https://instagram.com/theomaledon,theomaledon,0,0,0,0,0,0,0,PG,20.0,OKC,28.0,0.0,387.0,34.0,107.0,0.318,12.0,55.0,0.218,22.0,52.0,0.423,0.374,28.0,33.0,0.848,9.0,37.0,46.0,31.0,11.0,3.0,23.0,30.0,108.0,15.9,0.486,0.14,0.271,0.056,0.019,0.514,0.423,0.467,0.379,0.333,1.0,0.218,0.591,1.0,0.0,0.0,0.255,0.214,0.0,0.0,2000000,Theo Maledon,https://www.basketball-reference.com/players/m/maledth01.html,,5313762470,55895,283,2,0,0,0.0,0.0
